survey_date,ano_ref,dlsp_focus_med_pct_pib,numeroRespondentes
2019-10-10,2019,56.1,23
2019-10-10,2020,58.3,23
2019-10-10,2021,60.3,20
2019-10-10,2022,60.55,18
2019-10-10,2023,61.0,17
2019-10-10,2024,60.85,16
2019-10-10,2025,60.0,16
2019-10-11,2019,56.05,22
2019-10-11,2020,58.4,22
2019-10-11,2021,60.6,19
2019-10-11,2022,61.1,17
2019-10-11,2023,61.0,16
2019-10-11,2024,61.0,15
2019-10-11,2025,60.0,15
2019-10-14,2019,56.1,19
2019-10-14,2020,58.0,19
2019-10-14,2021,61.0,17
2019-10-14,2022,60.55,16
2019-10-14,2023,60.6,15
2019-10-14,2024,60.0,15
2019-10-14,2025,60.0,15
2019-10-15,2019,56.1,19
2019-10-15,2020,58.0,19
2019-10-15,2021,61.0,17
2019-10-15,2022,60.55,16
2019-10-15,2023,60.6,15
2019-10-15,2024,60.0,15
2019-10-15,2025,60.0,15
2019-10-16,2019,56.05,20
2019-10-16,2020,58.0,20
2019-10-16,2021,61.0,17
2019-10-16,2022,60.55,16
2019-10-16,2023,60.6,15
2019-10-16,2024,60.0,15
2019-10-16,2025,60.0,15
2019-10-17,2019,56.2,20
2019-10-17,2020,58.0,20
2019-10-17,2021,61.0,17
2019-10-17,2022,60.55,16
2019-10-17,2023,60.6,15
2019-10-17,2024,60.0,15
2019-10-17,2025,60.0,15
2019-10-18,2019,56.1,21
2019-10-18,2020,58.0,21
2019-10-18,2021,60.5,18
2019-10-18,2022,60.0,17
2019-10-18,2023,60.8,16
2019-10-18,2024,60.0,15
2019-10-18,2025,60.0,15
2019-10-21,2019,56.2,20
2019-10-21,2020,58.0,20
2019-10-21,2021,60.0,17
2019-10-21,2022,60.0,16
2019-10-21,2023,60.6,15
2019-10-21,2024,59.95,14
2019-10-21,2025,59.95,14
2019-10-22,2019,56.1,21
2019-10-22,2020,58.0,21
2019-10-22,2021,60.5,18
2019-10-22,2022,60.0,17
2019-10-22,2023,60.8,16
2019-10-22,2024,60.0,15
2019-10-22,2025,60.0,15
2019-10-23,2019,56.1,21
2019-10-23,2020,58.0,21
2019-10-23,2021,60.5,18
2019-10-23,2022,60.0,17
2019-10-23,2023,60.8,16
2019-10-23,2024,60.0,15
2019-10-23,2025,60.0,15
2019-10-24,2019,56.2,22
2019-10-24,2020,58.0,22
2019-10-24,2021,61.0,19
2019-10-24,2022,60.55,18
2019-10-24,2023,61.0,17
2019-10-24,2024,60.5,16
2019-10-24,2025,60.0,16
2019-10-25,2019,56.3,23
2019-10-25,2020,58.0,23
2019-10-25,2021,60.8,20
2019-10-25,2022,61.1,19
2019-10-25,2023,61.0,18
2019-10-25,2024,61.0,17
2019-10-25,2025,60.0,17
2019-10-28,2019,56.3,23
2019-10-28,2020,58.0,23
2019-10-28,2021,60.8,20
2019-10-28,2022,61.1,19
2019-10-28,2023,61.0,18
2019-10-28,2024,61.0,17
2019-10-28,2025,60.0,17
2019-10-29,2019,56.3,23
2019-10-29,2020,58.0,23
2019-10-29,2021,60.8,20
2019-10-29,2022,61.1,19
2019-10-29,2023,61.0,18
2019-10-29,2024,61.0,17
2019-10-29,2025,60.0,17
2019-10-30,2019,56.3,23
2019-10-30,2020,58.0,23
2019-10-30,2021,60.8,20
2019-10-30,2022,61.1,19
2019-10-30,2023,61.0,18
2019-10-30,2024,61.0,17
2019-10-30,2025,60.0,17
2019-10-31,2019,56.2,22
2019-10-31,2020,58.15,22
2019-10-31,2021,61.0,19
2019-10-31,2022,61.55,18
2019-10-31,2023,61.0,17
2019-10-31,2024,61.5,16
2019-10-31,2025,60.2,16
2019-11-01,2019,56.2,22
2019-11-01,2020,58.15,22
2019-11-01,2021,61.0,19
2019-11-01,2022,61.55,18
2019-11-01,2023,61.0,17
2019-11-01,2024,61.5,16
2019-11-01,2025,60.2,16
2019-11-04,2019,56.3,21
2019-11-04,2020,58.0,21
2019-11-04,2021,60.8,18
2019-11-04,2022,61.1,17
2019-11-04,2023,61.0,16
2019-11-04,2024,61.0,15
2019-11-04,2025,60.0,15
2019-11-05,2019,56.3,21
2019-11-05,2020,58.0,21
2019-11-05,2021,60.8,18
2019-11-05,2022,61.1,17
2019-11-05,2023,61.0,16
2019-11-05,2024,61.0,15
2019-11-05,2025,60.0,15
2019-11-06,2019,56.3,21
2019-11-06,2020,58.0,21
2019-11-06,2021,60.8,18
2019-11-06,2022,61.0,17
2019-11-06,2023,61.0,16
2019-11-06,2024,61.0,15
2019-11-06,2025,60.0,15
2019-11-07,2019,56.05,22
2019-11-07,2020,58.0,22
2019-11-07,2021,60.6,19
2019-11-07,2022,60.5,18
2019-11-07,2023,61.0,17
2019-11-07,2024,60.5,16
2019-11-07,2025,60.0,16
2019-11-08,2019,56.0,23
2019-11-08,2020,58.3,23
2019-11-08,2021,60.8,20
2019-11-08,2022,61.0,19
2019-11-08,2023,61.0,18
2019-11-08,2024,61.0,17
2019-11-08,2025,60.0,17
2019-11-11,2019,56.0,22
2019-11-11,2020,58.15,22
2019-11-11,2021,60.6,19
2019-11-11,2022,60.5,18
2019-11-11,2023,61.0,17
2019-11-11,2024,60.5,16
2019-11-11,2025,60.0,16
2019-11-12,2019,56.1,22
2019-11-12,2020,58.15,22
2019-11-12,2021,60.6,19
2019-11-12,2022,60.5,18
2019-11-12,2023,61.0,17
2019-11-12,2024,60.5,16
2019-11-12,2025,60.0,16
2019-11-13,2019,56.1,23
2019-11-13,2020,58.3,23
2019-11-13,2021,60.75,20
2019-11-13,2022,61.0,19
2019-11-13,2023,61.0,18
2019-11-13,2024,61.0,17
2019-11-13,2025,60.0,17
2019-11-14,2019,56.15,24
2019-11-14,2020,58.3,24
2019-11-14,2021,60.75,20
2019-11-14,2022,61.0,19
2019-11-14,2023,61.0,18
2019-11-14,2024,61.0,17
2019-11-14,2025,60.0,17
2019-11-18,2019,56.15,24
2019-11-18,2020,58.3,24
2019-11-18,2021,60.6,21
2019-11-18,2022,61.0,19
2019-11-18,2023,61.0,18
2019-11-18,2024,61.0,17
2019-11-18,2025,60.0,17
2019-11-19,2019,56.35,24
2019-11-19,2020,58.3,24
2019-11-19,2021,60.6,21
2019-11-19,2022,61.0,19
2019-11-19,2023,61.0,18
2019-11-19,2024,61.0,17
2019-11-19,2025,60.0,17
2019-11-20,2019,56.35,24
2019-11-20,2020,58.3,24
2019-11-20,2021,60.6,21
2019-11-20,2022,61.0,19
2019-11-20,2023,61.0,18
2019-11-20,2024,61.0,17
2019-11-20,2025,60.0,17
2019-11-21,2019,56.35,24
2019-11-21,2020,58.3,24
2019-11-21,2021,60.6,21
2019-11-21,2022,61.0,19
2019-11-21,2023,61.0,18
2019-11-21,2024,61.0,17
2019-11-21,2025,60.0,17
2019-11-22,2019,56.7,25
2019-11-22,2020,58.3,25
2019-11-22,2021,60.75,22
2019-11-22,2022,61.5,20
2019-11-22,2023,61.0,19
2019-11-22,2024,61.5,18
2019-11-22,2025,60.0,18
2019-11-25,2019,56.7,23
2019-11-25,2020,58.3,23
2019-11-25,2021,60.45,20
2019-11-25,2022,60.5,18
2019-11-25,2023,61.0,17
2019-11-25,2024,60.45,16
2019-11-25,2025,60.0,16
2019-11-26,2019,56.7,23
2019-11-26,2020,58.3,23
2019-11-26,2021,60.45,20
2019-11-26,2022,60.5,18
2019-11-26,2023,61.0,17
2019-11-26,2024,60.45,16
2019-11-26,2025,60.0,16
2019-11-27,2019,56.7,23
2019-11-27,2020,58.3,23
2019-11-27,2021,60.45,20
2019-11-27,2022,60.5,18
2019-11-27,2023,61.0,17
2019-11-27,2024,61.05,16
2019-11-27,2025,60.75,16
2019-11-28,2019,56.7,23
2019-11-28,2020,58.3,23
2019-11-28,2021,60.45,20
2019-11-28,2022,60.5,18
2019-11-28,2023,61.0,17
2019-11-28,2024,61.05,16
2019-11-28,2025,60.75,16
2019-11-29,2019,56.7,23
2019-11-29,2020,58.3,23
2019-11-29,2021,60.45,20
2019-11-29,2022,60.5,18
2019-11-29,2023,61.0,17
2019-11-29,2024,61.05,16
2019-11-29,2025,60.75,16
2019-12-02,2019,56.2,23
2019-12-02,2020,58.2,23
2019-12-02,2021,59.5,20
2019-12-02,2022,60.0,18
2019-12-02,2023,60.7,17
2019-12-02,2024,60.45,16
2019-12-02,2025,60.0,16
2019-12-03,2019,56.15,24
2019-12-03,2020,58.1,24
2019-12-03,2021,59.0,21
2019-12-03,2022,60.0,18
2019-12-03,2023,60.7,17
2019-12-03,2024,60.45,16
2019-12-03,2025,60.0,16
2019-12-04,2019,56.2,24
2019-12-04,2020,58.0,24
2019-12-04,2021,59.0,21
2019-12-04,2022,60.0,18
2019-12-04,2023,60.3,17
2019-12-04,2024,60.25,16
2019-12-04,2025,60.0,16
2019-12-05,2019,56.2,24
2019-12-05,2020,58.0,24
2019-12-05,2021,59.0,21
2019-12-05,2022,60.0,18
2019-12-05,2023,60.3,17
2019-12-05,2024,60.25,16
2019-12-05,2025,60.0,16
2019-12-06,2019,56.1,25
2019-12-06,2020,58.0,25
2019-12-06,2021,58.85,22
2019-12-06,2022,60.0,18
2019-12-06,2023,60.3,17
2019-12-06,2024,59.85,16
2019-12-06,2025,59.95,16
2019-12-09,2019,56.2,23
2019-12-09,2020,58.0,23
2019-12-09,2021,59.2,20
2019-12-09,2022,60.0,16
2019-12-09,2023,61.0,15
2019-12-09,2024,60.45,14
2019-12-09,2025,60.0,14
2019-12-10,2019,56.2,23
2019-12-10,2020,58.0,23
2019-12-10,2021,59.2,20
2019-12-10,2022,60.0,16
2019-12-10,2023,61.0,15
2019-12-10,2024,60.45,14
2019-12-10,2025,60.0,14
2019-12-11,2019,56.2,23
2019-12-11,2020,58.0,23
2019-12-11,2021,59.2,20
2019-12-11,2022,60.0,16
2019-12-11,2023,61.0,15
2019-12-11,2024,60.45,14
2019-12-11,2025,60.0,14
2019-12-12,2019,56.2,23
2019-12-12,2020,58.0,23
2019-12-12,2021,59.2,20
2019-12-12,2022,60.0,16
2019-12-12,2023,61.0,15
2019-12-12,2024,60.45,14
2019-12-12,2025,60.0,14
2019-12-13,2019,56.1,23
2019-12-13,2020,58.0,23
2019-12-13,2021,59.2,20
2019-12-13,2022,60.0,16
2019-12-13,2023,61.0,15
2019-12-13,2024,60.45,14
2019-12-13,2025,60.0,14
2019-12-16,2019,56.1,22
2019-12-16,2020,57.95,22
2019-12-16,2021,59.2,20
2019-12-16,2022,60.0,16
2019-12-16,2023,61.0,15
2019-12-16,2024,60.55,14
2019-12-16,2025,60.3,14
2019-12-17,2019,56.1,22
2019-12-17,2020,57.95,22
2019-12-17,2021,59.2,20
2019-12-17,2022,60.0,16
2019-12-17,2023,61.0,15
2019-12-17,2024,60.55,14
2019-12-17,2025,60.3,14
2019-12-18,2019,56.1,22
2019-12-18,2020,57.95,22
2019-12-18,2021,59.2,20
2019-12-18,2022,60.0,16
2019-12-18,2023,61.0,15
2019-12-18,2024,60.55,14
2019-12-18,2025,60.3,14
2019-12-19,2019,56.1,22
2019-12-19,2020,57.95,22
2019-12-19,2021,59.2,20
2019-12-19,2022,60.0,17
2019-12-19,2023,60.65,16
2019-12-19,2024,60.1,15
2019-12-19,2025,60.0,15
2019-12-20,2019,56.1,23
2019-12-20,2020,57.9,23
2019-12-20,2021,59.0,21
2019-12-20,2022,60.0,17
2019-12-20,2023,60.65,16
2019-12-20,2024,60.1,15
2019-12-20,2025,60.0,15
2019-12-23,2019,56.2,25
2019-12-23,2020,58.0,25
2019-12-23,2021,59.0,23
2019-12-23,2022,60.0,18
2019-12-23,2023,61.0,17
2019-12-23,2024,60.55,16
2019-12-23,2025,60.0,16
2019-12-24,2019,56.2,25
2019-12-24,2020,58.0,25
2019-12-24,2021,59.0,23
2019-12-24,2022,60.0,18
2019-12-24,2023,61.0,17
2019-12-24,2024,60.55,16
2019-12-24,2025,60.0,16
2019-12-26,2019,56.2,25
2019-12-26,2020,58.0,25
2019-12-26,2021,59.0,23
2019-12-26,2022,60.0,18
2019-12-26,2023,61.0,17
2019-12-26,2024,60.55,16
2019-12-26,2025,60.0,16
2019-12-27,2019,56.2,25
2019-12-27,2020,58.0,25
2019-12-27,2021,59.0,23
2019-12-27,2022,60.0,18
2019-12-27,2023,61.0,17
2019-12-27,2024,60.55,16
2019-12-27,2025,60.0,16
2019-12-30,2019,56.1,25
2019-12-30,2020,58.0,25
2019-12-30,2021,59.0,23
2019-12-30,2022,60.0,18
2019-12-30,2023,61.0,17
2019-12-30,2024,60.55,16
2019-12-30,2025,60.0,16
2019-12-31,2019,56.1,25
2019-12-31,2020,58.0,25
2019-12-31,2021,59.0,23
2019-12-31,2022,60.0,18
2019-12-31,2023,61.0,17
2019-12-31,2024,60.55,16
2019-12-31,2025,60.0,16
2020-01-02,2019,56.05,24
2020-01-02,2020,58.08,24
2020-01-02,2021,59.2,22
2020-01-02,2022,60.0,17
2020-01-02,2023,61.0,16
2020-01-02,2024,61.0,15
2020-01-02,2025,60.0,15
2020-01-03,2019,56.05,24
2020-01-03,2020,58.08,24
2020-01-03,2021,59.2,22
2020-01-03,2022,60.0,17
2020-01-03,2023,61.0,16
2020-01-03,2024,61.0,15
2020-01-03,2025,60.0,15
2020-01-06,2019,56.2,21
2020-01-06,2020,58.25,21
2020-01-06,2021,59.4,19
2020-01-06,2022,61.3,15
2020-01-06,2023,61.1,14
2020-01-06,2024,61.05,14
2020-01-06,2025,60.3,14
2020-01-07,2019,56.05,22
2020-01-07,2020,58.08,22
2020-01-07,2021,59.0,20
2020-01-07,2022,59.75,16
2020-01-07,2023,59.9,15
2020-01-07,2024,60.1,15
2020-01-07,2025,60.0,15
2020-01-08,2019,56.05,22
2020-01-08,2020,58.08,22
2020-01-08,2021,59.0,20
2020-01-08,2022,59.75,16
2020-01-08,2023,59.9,15
2020-01-08,2024,60.1,15
2020-01-08,2025,60.0,15
2020-01-09,2019,56.0,21
2020-01-09,2020,57.9,21
2020-01-09,2021,58.3,20
2020-01-09,2022,59.5,15
2020-01-09,2023,59.5,14
2020-01-09,2024,60.0,14
2020-01-09,2025,59.95,14
2020-01-10,2019,56.0,21
2020-01-10,2020,57.9,21
2020-01-10,2021,58.3,20
2020-01-10,2022,59.5,15
2020-01-10,2023,59.5,14
2020-01-10,2024,60.0,14
2020-01-10,2025,59.95,14
2020-01-13,2019,56.0,21
2020-01-13,2020,57.4,21
2020-01-13,2021,57.97,20
2020-01-13,2022,58.6,15
2020-01-13,2023,59.05,14
2020-01-13,2024,59.5,14
2020-01-13,2025,59.45,14
2020-01-14,2019,56.0,21
2020-01-14,2020,57.4,21
2020-01-14,2021,57.97,20
2020-01-14,2022,58.6,15
2020-01-14,2023,59.05,14
2020-01-14,2024,59.5,14
2020-01-14,2025,59.45,14
2020-01-15,2019,56.0,21
2020-01-15,2020,57.4,21
2020-01-15,2021,57.97,20
2020-01-15,2022,58.6,15
2020-01-15,2023,59.05,14
2020-01-15,2024,59.5,14
2020-01-15,2025,59.45,14
2020-01-16,2019,55.95,22
2020-01-16,2020,57.35,22
2020-01-16,2021,58.0,21
2020-01-16,2022,59.05,16
2020-01-16,2023,59.1,15
2020-01-16,2024,59.9,15
2020-01-16,2025,59.9,15
2020-01-17,2019,56.0,22
2020-01-17,2020,57.6,22
2020-01-17,2021,58.0,21
2020-01-17,2022,59.05,16
2020-01-17,2023,59.1,15
2020-01-17,2024,59.9,15
2020-01-17,2025,59.9,15
2020-01-20,2019,56.0,21
2020-01-20,2020,57.8,21
2020-01-20,2021,58.0,20
2020-01-20,2022,59.05,16
2020-01-20,2023,59.1,15
2020-01-20,2024,59.9,15
2020-01-20,2025,59.9,15
2020-01-21,2019,56.0,21
2020-01-21,2020,57.8,21
2020-01-21,2021,58.0,20
2020-01-21,2022,59.05,16
2020-01-21,2023,59.1,15
2020-01-21,2024,59.9,15
2020-01-21,2025,59.9,15
2020-01-22,2019,56.0,21
2020-01-22,2020,57.8,21
2020-01-22,2021,58.0,20
2020-01-22,2022,59.05,16
2020-01-22,2023,59.1,15
2020-01-22,2024,59.9,15
2020-01-22,2025,59.9,15
2020-01-23,2019,56.0,19
2020-01-23,2020,57.8,19
2020-01-23,2021,58.0,18
2020-01-23,2022,59.05,14
2020-01-23,2023,59.1,13
2020-01-23,2024,59.9,13
2020-01-23,2025,59.9,13
2020-01-24,2019,56.0,23
2020-01-24,2020,57.8,23
2020-01-24,2021,58.0,22
2020-01-24,2022,59.5,17
2020-01-24,2023,59.5,16
2020-01-24,2024,59.9,15
2020-01-24,2025,59.9,15
2020-01-27,2019,56.0,23
2020-01-27,2020,57.8,23
2020-01-27,2021,58.0,22
2020-01-27,2022,59.5,17
2020-01-27,2023,59.5,16
2020-01-27,2024,59.9,15
2020-01-27,2025,59.9,15
2020-01-28,2019,56.0,23
2020-01-28,2020,57.8,23
2020-01-28,2021,58.0,22
2020-01-28,2022,59.5,17
2020-01-28,2023,59.5,16
2020-01-28,2024,59.9,15
2020-01-28,2025,59.9,15
2020-01-29,2019,56.0,23
2020-01-29,2020,57.8,23
2020-01-29,2021,58.0,22
2020-01-29,2022,59.5,17
2020-01-29,2023,59.5,16
2020-01-29,2024,59.9,15
2020-01-29,2025,59.9,15
2020-01-30,2019,56.0,23
2020-01-30,2020,57.4,23
2020-01-30,2021,58.0,22
2020-01-30,2022,59.05,16
2020-01-30,2023,59.1,15
2020-01-30,2024,59.4,14
2020-01-30,2025,59.4,14
2020-01-31,2020,56.9,23
2020-01-31,2021,58.0,22
2020-01-31,2022,59.05,16
2020-01-31,2023,59.1,15
2020-01-31,2024,59.4,14
2020-01-31,2025,59.4,14
2020-02-03,2020,56.9,23
2020-02-03,2021,58.0,22
2020-02-03,2022,59.05,16
2020-02-03,2023,59.1,15
2020-02-03,2024,59.4,14
2020-02-03,2025,59.4,14
2020-02-04,2020,56.9,23
2020-02-04,2021,58.0,22
2020-02-04,2022,59.05,16
2020-02-04,2023,59.1,15
2020-02-04,2024,59.4,14
2020-02-04,2025,59.4,14
2020-02-05,2020,56.9,23
2020-02-05,2021,58.0,22
2020-02-05,2022,59.0,16
2020-02-05,2023,59.7,15
2020-02-05,2024,59.7,14
2020-02-05,2025,59.55,14
2020-02-06,2020,56.9,23
2020-02-06,2021,58.0,22
2020-02-06,2022,59.0,16
2020-02-06,2023,59.7,15
2020-02-06,2024,59.7,14
2020-02-06,2025,59.55,14
2020-02-07,2020,56.9,23
2020-02-07,2021,58.0,22
2020-02-07,2022,59.0,16
2020-02-07,2023,59.7,15
2020-02-07,2024,59.7,14
2020-02-07,2025,59.55,14
2020-02-10,2020,56.9,23
2020-02-10,2021,58.0,22
2020-02-10,2022,59.0,16
2020-02-10,2023,59.7,15
2020-02-10,2024,59.7,14
2020-02-10,2025,59.55,14
2020-02-11,2020,56.88,23
2020-02-11,2021,57.97,22
2020-02-11,2022,59.0,16
2020-02-11,2023,59.7,15
2020-02-11,2024,59.2,14
2020-02-11,2025,59.05,14
2020-02-12,2020,56.88,23
2020-02-12,2021,57.97,22
2020-02-12,2022,59.0,16
2020-02-12,2023,59.7,15
2020-02-12,2024,59.2,14
2020-02-12,2025,59.05,14
2020-02-13,2020,56.89,22
2020-02-13,2021,58.0,21
2020-02-13,2022,59.4,15
2020-02-13,2023,59.8,14
2020-02-13,2024,59.5,13
2020-02-13,2025,59.2,13
2020-02-14,2020,56.89,22
2020-02-14,2021,58.0,21
2020-02-14,2022,59.4,15
2020-02-14,2023,59.8,14
2020-02-14,2024,59.5,13
2020-02-14,2025,59.2,13
2020-02-17,2020,56.77,22
2020-02-17,2021,57.95,21
2020-02-17,2022,58.6,15
2020-02-17,2023,59.35,14
2020-02-17,2024,59.2,12
2020-02-17,2025,59.05,12
2020-02-18,2020,56.77,22
2020-02-18,2021,57.95,21
2020-02-18,2022,58.6,15
2020-02-18,2023,59.35,14
2020-02-18,2024,59.2,12
2020-02-18,2025,59.05,12
2020-02-19,2020,56.77,22
2020-02-19,2021,57.95,21
2020-02-19,2022,58.6,15
2020-02-19,2023,59.35,14
2020-02-19,2024,59.2,12
2020-02-19,2025,59.05,12
2020-02-20,2020,56.77,22
2020-02-20,2021,57.95,21
2020-02-20,2022,58.6,15
2020-02-20,2023,59.35,14
2020-02-20,2024,59.2,12
2020-02-20,2025,59.05,12
2020-02-21,2020,56.77,22
2020-02-21,2021,57.7,21
2020-02-21,2022,58.6,15
2020-02-21,2023,59.35,14
2020-02-21,2024,59.2,12
2020-02-21,2025,59.05,12
2020-02-26,2020,56.63,17
2020-02-26,2021,57.55,16
2020-02-26,2022,58.1,11
2020-02-26,2023,58.4,10
2020-02-26,2024,58.9,9
2020-02-26,2025,58.9,9
2020-02-27,2020,56.9,19
2020-02-27,2021,57.82,18
2020-02-27,2022,58.6,13
2020-02-27,2023,59.35,12
2020-02-27,2024,59.5,11
2020-02-27,2025,59.2,11
2020-02-28,2020,56.9,21
2020-02-28,2021,57.82,20
2020-02-28,2022,59.0,14
2020-02-28,2023,59.7,13
2020-02-28,2024,59.5,11
2020-02-28,2025,59.2,11
2020-03-02,2020,56.9,20
2020-03-02,2021,57.7,19
2020-03-02,2022,58.6,15
2020-03-02,2023,59.35,14
2020-03-02,2024,59.2,12
2020-03-02,2025,59.05,12
2020-03-03,2020,56.9,21
2020-03-03,2021,57.55,20
2020-03-03,2022,58.6,15
2020-03-03,2023,59.35,14
2020-03-03,2024,59.2,12
2020-03-03,2025,59.05,12
2020-03-04,2020,56.9,23
2020-03-04,2021,57.82,22
2020-03-04,2022,59.4,17
2020-03-04,2023,59.8,16
2020-03-04,2024,59.7,14
2020-03-04,2025,59.55,14
2020-03-05,2020,56.6,23
2020-03-05,2021,57.25,22
2020-03-05,2022,58.1,17
2020-03-05,2023,58.85,16
2020-03-05,2024,59.05,14
2020-03-05,2025,59.2,14
2020-03-06,2020,56.6,23
2020-03-06,2021,57.45,22
2020-03-06,2022,58.7,17
2020-03-06,2023,58.85,16
2020-03-06,2024,59.05,14
2020-03-06,2025,59.2,14
2020-03-09,2020,56.55,24
2020-03-09,2021,57.8,23
2020-03-09,2022,58.95,18
2020-03-09,2023,59.9,17
2020-03-09,2024,59.9,15
2020-03-09,2025,59.8,15
2020-03-10,2020,56.55,24
2020-03-10,2021,57.8,23
2020-03-10,2022,58.95,18
2020-03-10,2023,59.9,17
2020-03-10,2024,59.9,15
2020-03-10,2025,59.8,15
2020-03-11,2020,56.55,24
2020-03-11,2021,57.8,23
2020-03-11,2022,58.95,18
2020-03-11,2023,59.9,17
2020-03-11,2024,59.9,15
2020-03-11,2025,59.8,15
2020-03-12,2020,56.55,24
2020-03-12,2021,57.8,23
2020-03-12,2022,58.95,18
2020-03-12,2023,59.9,17
2020-03-12,2024,59.9,15
2020-03-12,2025,59.8,15
2020-03-13,2020,56.5,25
2020-03-13,2021,57.8,24
2020-03-13,2022,58.95,18
2020-03-13,2023,59.9,17
2020-03-13,2024,59.9,15
2020-03-13,2025,59.8,15
2020-03-16,2020,56.5,24
2020-03-16,2021,57.8,23
2020-03-16,2022,58.95,18
2020-03-16,2023,59.9,17
2020-03-16,2024,59.9,15
2020-03-16,2025,59.8,15
2020-03-17,2020,56.5,24
2020-03-17,2021,57.8,23
2020-03-17,2022,58.95,18
2020-03-17,2023,59.9,17
2020-03-17,2024,59.9,15
2020-03-17,2025,59.8,15
2020-03-18,2020,56.5,24
2020-03-18,2021,57.8,23
2020-03-18,2022,58.95,18
2020-03-18,2023,59.9,17
2020-03-18,2024,59.9,15
2020-03-18,2025,59.8,15
2020-03-19,2020,56.5,23
2020-03-19,2021,57.8,22
2020-03-19,2022,59.2,17
2020-03-19,2023,60.1,16
2020-03-19,2024,59.9,15
2020-03-19,2025,59.8,15
2020-03-20,2020,56.55,24
2020-03-20,2021,57.95,23
2020-03-20,2022,59.2,17
2020-03-20,2023,60.1,16
2020-03-20,2024,59.9,15
2020-03-20,2025,59.8,15
2020-03-23,2020,56.6,23
2020-03-23,2021,57.87,22
2020-03-23,2022,58.95,16
2020-03-23,2023,59.9,15
2020-03-23,2024,58.85,14
2020-03-23,2025,58.9,14
2020-03-24,2020,56.6,23
2020-03-24,2021,57.87,22
2020-03-24,2022,58.95,16
2020-03-24,2023,59.9,15
2020-03-24,2024,58.85,14
2020-03-24,2025,58.9,14
2020-03-25,2020,56.63,23
2020-03-25,2021,57.87,22
2020-03-25,2022,58.95,16
2020-03-25,2023,59.9,15
2020-03-25,2024,58.85,14
2020-03-25,2025,58.9,14
2020-03-26,2020,56.63,23
2020-03-26,2021,57.87,22
2020-03-26,2022,58.95,16
2020-03-26,2023,59.9,15
2020-03-26,2024,58.85,14
2020-03-26,2025,58.9,14
2020-03-27,2020,56.63,23
2020-03-27,2021,57.87,22
2020-03-27,2022,58.95,16
2020-03-27,2023,59.9,15
2020-03-27,2024,58.85,14
2020-03-27,2025,58.9,14
2020-03-30,2020,56.63,21
2020-03-30,2021,58.72,20
2020-03-30,2022,58.7,15
2020-03-30,2023,57.2,13
2020-03-30,2024,57.8,13
2020-03-30,2025,58.0,13
2020-03-31,2020,56.63,21
2020-03-31,2021,58.72,20
2020-03-31,2022,58.7,15
2020-03-31,2023,57.2,13
2020-03-31,2024,57.8,13
2020-03-31,2025,58.0,13
2020-04-01,2020,56.63,21
2020-04-01,2021,58.72,20
2020-04-01,2022,58.7,15
2020-04-01,2023,57.2,13
2020-04-01,2024,57.8,13
2020-04-01,2025,58.0,13
2020-04-02,2020,57.32,20
2020-04-02,2021,59.5,19
2020-04-02,2022,58.95,14
2020-04-02,2023,58.45,12
2020-04-02,2024,58.6,12
2020-04-02,2025,58.45,12
2020-04-03,2020,58.1,21
2020-04-03,2021,60.0,20
2020-04-03,2022,59.6,14
2020-04-03,2023,60.1,12
2020-04-03,2024,60.0,12
2020-04-03,2025,59.85,12
2020-04-06,2020,58.9,19
2020-04-06,2021,60.0,18
2020-04-06,2022,59.6,12
2020-04-06,2023,60.1,10
2020-04-06,2024,60.0,10
2020-04-06,2025,59.85,10
2020-04-07,2020,59.4,19
2020-04-07,2021,60.0,18
2020-04-07,2022,59.6,12
2020-04-07,2023,60.1,10
2020-04-07,2024,60.0,10
2020-04-07,2025,59.85,10
2020-04-08,2020,59.7,19
2020-04-08,2021,60.23,18
2020-04-08,2022,59.65,12
2020-04-08,2023,60.1,10
2020-04-08,2024,60.0,10
2020-04-08,2025,59.85,10
2020-04-09,2020,60.0,19
2020-04-09,2021,60.73,18
2020-04-09,2022,61.0,12
2020-04-09,2023,60.45,10
2020-04-09,2024,60.45,10
2020-04-09,2025,60.0,10
2020-04-13,2020,60.9,19
2020-04-13,2021,62.1,18
2020-04-13,2022,63.3,12
2020-04-13,2023,63.5,10
2020-04-13,2024,63.4,10
2020-04-13,2025,62.85,10
2020-04-14,2020,60.9,20
2020-04-14,2021,62.2,19
2020-04-14,2022,63.0,13
2020-04-14,2023,62.5,11
2020-04-14,2024,62.0,11
2020-04-14,2025,61.0,11
2020-04-15,2020,60.9,21
2020-04-15,2021,62.25,20
2020-04-15,2022,63.3,14
2020-04-15,2023,63.5,12
2020-04-15,2024,61.5,12
2020-04-15,2025,61.0,12
2020-04-16,2020,60.9,21
2020-04-16,2021,62.25,20
2020-04-16,2022,63.3,14
2020-04-16,2023,63.5,12
2020-04-16,2024,63.4,12
2020-04-16,2025,62.85,12
2020-04-17,2020,60.9,21
2020-04-17,2021,62.25,20
2020-04-17,2022,63.3,14
2020-04-17,2023,64.5,12
2020-04-17,2024,65.0,12
2020-04-17,2025,65.05,12
2020-04-20,2020,60.9,20
2020-04-20,2021,62.3,19
2020-04-20,2022,63.3,14
2020-04-20,2023,64.5,12
2020-04-20,2024,65.0,12
2020-04-20,2025,65.05,12
2020-04-22,2020,60.9,20
2020-04-22,2021,62.3,19
