survey_date,tri_ref,ano_ref,pib_focus_trim_med_pct,numeroRespondentes
2024-04-19,1,2024,2.09,66
2024-04-19,2,2024,1.74,66
2024-04-19,3,2024,2.025,66
2024-04-19,4,2024,2.3,66
2024-04-19,1,2025,2.0,60
2024-04-19,2,2025,1.9825,60
2024-04-19,3,2025,2.0,60
2024-04-19,4,2025,2.0,60
2024-04-22,1,2024,2.15,68
2024-04-22,2,2024,1.8,68
2024-04-22,3,2024,2.055,68
2024-04-22,4,2024,2.2759,68
2024-04-22,1,2025,2.0,61
2024-04-22,2,2025,1.965,61
2024-04-22,3,2025,2.0,61
2024-04-22,4,2025,2.0,61
2024-04-23,1,2024,2.2,65
2024-04-23,2,2024,1.8,65
2024-04-23,3,2024,2.07,65
2024-04-23,4,2024,2.2518,65
2024-04-23,1,2025,2.0,58
2024-04-23,2,2025,1.9325,58
2024-04-23,3,2025,2.0,58
2024-04-23,4,2025,2.0,58
2024-04-24,1,2024,2.2,64
2024-04-24,2,2024,1.8,64
2024-04-24,3,2024,2.095,64
2024-04-24,4,2024,2.2759,64
2024-04-24,1,2025,2.0,57
2024-04-24,2,2025,2.0,57
2024-04-24,3,2025,2.0,57
2024-04-24,4,2025,2.0,57
2024-04-25,1,2024,2.1,61
2024-04-25,2,2024,1.8,61
2024-04-25,3,2024,2.09,61
2024-04-25,4,2024,2.3,61
2024-04-25,1,2025,2.0,54
2024-04-25,2,2025,2.0,54
2024-04-25,3,2025,2.0,54
2024-04-25,4,2025,2.0,54
2024-04-26,1,2024,2.2,27
2024-04-26,2,2024,1.8,27
2024-04-26,3,2024,2.0534,27
2024-04-26,4,2024,2.2518,27
2024-04-26,1,2025,2.0,24
2024-04-26,2,2025,2.0,24
2024-04-26,3,2025,2.0,24
2024-04-26,4,2025,2.0,24
2024-04-29,1,2024,2.1066,24
2024-04-29,2,2024,1.7909,24
2024-04-29,3,2024,2.1,24
2024-04-29,4,2024,2.45,24
2024-04-29,1,2025,2.0,23
2024-04-29,2,2025,2.0,23
2024-04-29,3,2025,2.0,23
2024-04-29,4,2025,2.0,23
2024-04-30,1,2024,2.2,27
2024-04-30,2,2024,1.7974,27
2024-04-30,3,2024,2.1,27
2024-04-30,4,2024,2.5,27
2024-04-30,1,2025,2.0,25
2024-04-30,2,2025,2.0,25
2024-04-30,3,2025,2.0,25
2024-04-30,4,2025,2.0,25
2024-05-02,1,2024,2.265,36
2024-05-02,2,2024,1.8,36
2024-05-02,3,2024,2.0267,36
2024-05-02,4,2024,2.3939,36
2024-05-02,1,2025,2.0,31
2024-05-02,2,2025,2.0,31
2024-05-02,3,2025,2.0,31
2024-05-02,4,2025,2.0,31
2024-05-03,1,2024,2.2,68
2024-05-03,2,2024,1.8,68
2024-05-03,3,2024,2.0467,68
2024-05-03,4,2024,2.3878,68
2024-05-03,1,2025,2.0,60
2024-05-03,2,2025,1.965,60
2024-05-03,3,2025,2.0,60
2024-05-03,4,2025,2.0,60
2024-05-06,1,2024,2.1566,68
2024-05-06,2,2024,1.8,68
2024-05-06,3,2024,2.0467,68
2024-05-06,4,2024,2.4,68
2024-05-06,1,2025,2.0,60
2024-05-06,2,2025,1.9325,60
2024-05-06,3,2025,2.0,60
2024-05-06,4,2025,2.0,60
2024-05-07,1,2024,2.2,67
2024-05-07,2,2024,1.8,67
2024-05-07,3,2024,2.04,67
2024-05-07,4,2024,2.4,67
2024-05-07,1,2025,2.0,59
2024-05-07,2,2025,2.0,59
2024-05-07,3,2025,2.0,59
2024-05-07,4,2025,2.0,59
2024-05-08,1,2024,2.1131,63
2024-05-08,2,2024,1.8,63
2024-05-08,3,2024,2.0534,63
2024-05-08,4,2024,2.3878,63
2024-05-08,1,2025,2.0,56
2024-05-08,2,2025,2.0,56
2024-05-08,3,2025,2.0,56
2024-05-08,4,2025,2.0,56
2024-05-09,1,2024,2.1,57
2024-05-09,2,2024,1.7974,57
2024-05-09,3,2024,2.07,57
2024-05-09,4,2024,2.4,57
2024-05-09,1,2025,2.0,53
2024-05-09,2,2025,2.0,53
2024-05-09,3,2025,2.0,53
2024-05-09,4,2025,2.0,53
2024-05-10,1,2024,2.1,25
2024-05-10,2,2024,1.8,25
2024-05-10,3,2024,1.8,25
2024-05-10,4,2024,2.2,25
2024-05-10,1,2025,2.0,22
2024-05-10,2,2025,2.0,22
2024-05-10,3,2025,2.0,22
2024-05-10,4,2025,2.0,22
2024-05-13,1,2024,2.15,24
2024-05-13,2,2024,1.8,24
2024-05-13,3,2024,1.9,24
2024-05-13,4,2024,2.155,24
2024-05-13,1,2025,2.0,20
2024-05-13,2,2025,2.0,20
2024-05-13,3,2025,2.0,20
2024-05-13,4,2025,2.0,20
2024-05-14,1,2024,2.1,24
2024-05-14,2,2024,1.85,24
2024-05-14,3,2024,2.0,24
2024-05-14,4,2024,2.25,24
2024-05-14,1,2025,2.0,19
2024-05-14,2,2025,2.0,19
2024-05-14,3,2025,2.0,19
2024-05-14,4,2025,2.0,19
2024-05-15,1,2024,2.15,26
2024-05-15,2,2024,1.85,26
2024-05-15,3,2024,2.0,26
2024-05-15,4,2024,2.25,26
2024-05-15,1,2025,2.0,21
2024-05-15,2,2025,2.0,21
2024-05-15,3,2025,2.0,21
2024-05-15,4,2025,2.0,21
2024-05-16,1,2024,2.2,29
2024-05-16,2,2024,1.8,29
2024-05-16,3,2024,2.0,29
2024-05-16,4,2024,2.3,29
2024-05-16,1,2025,2.0,24
2024-05-16,2,2025,2.0,24
2024-05-16,3,2025,2.05,24
2024-05-16,4,2025,2.0,24
2024-05-17,1,2024,2.2,39
2024-05-17,2,2024,1.61,39
2024-05-17,3,2024,2.05,39
2024-05-17,4,2024,2.4137,39
2024-05-17,1,2025,2.0,34
2024-05-17,2,2025,2.0,34
2024-05-17,3,2025,2.0,34
2024-05-17,4,2025,2.0,34
2024-05-20,1,2024,2.25,38
2024-05-20,2,2024,1.69,38
2024-05-20,3,2024,2.05,38
2024-05-20,4,2024,2.4,38
2024-05-20,1,2025,2.0,34
2024-05-20,2,2025,2.0,34
2024-05-20,3,2025,2.0,34
2024-05-20,4,2025,2.0,34
2024-05-21,1,2024,2.2,39
2024-05-21,2,2024,1.63,39
2024-05-21,3,2024,2.05,39
2024-05-21,4,2024,2.4,39
2024-05-21,1,2025,2.0,34
2024-05-21,2,2025,2.0,34
2024-05-21,3,2025,2.0,34
2024-05-21,4,2025,2.0,34
2024-05-22,1,2024,2.2,39
2024-05-22,2,2024,1.68,39
2024-05-22,3,2024,2.05,39
2024-05-22,4,2024,2.4,39
2024-05-22,1,2025,2.0,34
2024-05-22,2,2025,2.0,34
2024-05-22,3,2025,2.0,34
2024-05-22,4,2025,2.0,34
2024-05-23,1,2024,2.2,37
2024-05-23,2,2024,1.7,37
2024-05-23,3,2024,2.05,37
2024-05-23,4,2024,2.4,37
2024-05-23,1,2025,2.0,32
2024-05-23,2,2025,2.0,32
2024-05-23,3,2025,2.0,32
2024-05-23,4,2025,2.0,32
2024-05-24,1,2024,2.115,52
2024-05-24,2,2024,1.7,52
2024-05-24,3,2024,2.0043,52
2024-05-24,4,2024,2.3739,52
2024-05-24,1,2025,2.0,46
2024-05-24,2,2025,2.0,46
2024-05-24,3,2025,2.0,46
2024-05-24,4,2025,2.0,46
2024-05-27,1,2024,2.125,56
2024-05-27,2,2024,1.7,56
2024-05-27,3,2024,2.0,56
2024-05-27,4,2024,2.3939,56
2024-05-27,1,2025,2.0,50
2024-05-27,2,2025,2.0,50
2024-05-27,3,2025,2.0,50
2024-05-27,4,2025,2.0,50
2024-05-28,1,2024,2.125,52
2024-05-28,2,2024,1.7,52
2024-05-28,3,2024,2.0,52
2024-05-28,4,2024,2.3739,52
2024-05-28,1,2025,2.0,47
2024-05-28,2,2025,2.0,47
2024-05-28,3,2025,2.0,47
2024-05-28,4,2025,2.0,47
2024-05-29,1,2024,2.165,52
2024-05-29,2,2024,1.7,52
2024-05-29,3,2024,2.0,52
2024-05-29,4,2024,2.3939,52
2024-05-29,1,2025,2.0,47
2024-05-29,2,2025,1.98,47
2024-05-29,3,2025,2.0,47
2024-05-29,4,2025,2.0,47
2024-05-31,1,2024,2.12,57
2024-05-31,2,2024,1.7,57
2024-05-31,3,2024,2.0,57
2024-05-31,4,2024,2.3878,57
2024-05-31,1,2025,2.0,52
2024-05-31,2,2025,2.0,52
2024-05-31,3,2025,2.0,52
2024-05-31,4,2025,2.0,52
2024-06-03,1,2024,2.2,35
2024-06-03,2,2024,1.7,35
2024-06-03,3,2024,2.1,35
2024-06-03,4,2024,2.4518,35
2024-06-03,1,2025,1.9944,32
2024-06-03,2,2025,1.9825,32
2024-06-03,3,2025,2.0,32
2024-06-03,4,2025,2.0,32
2024-06-04,2,2024,1.7,30
2024-06-04,3,2024,2.1,30
2024-06-04,4,2024,2.3939,30
2024-06-04,1,2025,1.9887,27
2024-06-04,2,2025,2.0,27
2024-06-04,3,2025,2.0,27
2024-06-04,4,2025,2.0,27
2024-06-04,1,2026,2.0,1
2024-06-05,2,2024,1.7,31
2024-06-05,3,2024,2.0639,31
2024-06-05,4,2024,2.3878,31
2024-06-05,1,2025,1.9887,29
2024-06-05,2,2025,2.0,29
2024-06-05,3,2025,2.0,29
2024-06-05,4,2025,2.0,29
2024-06-05,1,2026,1.7,4
2024-06-06,2,2024,1.68,29
2024-06-06,3,2024,2.05,29
2024-06-06,4,2024,2.3878,29
2024-06-06,1,2025,2.0,27
2024-06-06,2,2025,2.0,27
2024-06-06,3,2025,2.0,27
2024-06-06,4,2025,2.0,27
2024-06-06,1,2026,1.8,5
2024-06-07,2,2024,1.6,26
2024-06-07,3,2024,2.05,26
2024-06-07,4,2024,2.3,26
2024-06-07,1,2025,2.0,24
2024-06-07,2,2025,1.9825,24
2024-06-07,3,2025,2.0,24
2024-06-07,4,2025,2.0,24
2024-06-07,1,2026,2.0,13
2024-06-10,2,2024,1.69,28
2024-06-10,3,2024,2.0312,28
2024-06-10,4,2024,2.19,28
2024-06-10,1,2025,2.0,26
2024-06-10,2,2025,2.0,26
2024-06-10,3,2025,2.0,26
2024-06-10,4,2025,2.0,26
2024-06-10,1,2026,2.0,15
2024-06-11,2,2024,1.7,30
2024-06-11,3,2024,2.0312,30
2024-06-11,4,2024,2.19,30
2024-06-11,1,2025,2.0,28
2024-06-11,2,2025,2.0,28
2024-06-11,3,2025,2.0,28
2024-06-11,4,2025,2.0,28
2024-06-11,1,2026,2.0,17
2024-06-12,2,2024,1.7,29
2024-06-12,3,2024,2.0624,29
2024-06-12,4,2024,2.2,29
2024-06-12,1,2025,2.0,26
2024-06-12,2,2025,2.0,26
2024-06-12,3,2025,2.0,26
2024-06-12,4,2025,2.0,26
2024-06-12,1,2026,2.0,15
2024-06-13,2,2024,1.7,30
2024-06-13,3,2024,2.0812,30
2024-06-13,4,2024,2.3,30
2024-06-13,1,2025,2.0,27
2024-06-13,2,2025,1.96,27
2024-06-13,3,2025,2.0,27
2024-06-13,4,2025,2.0,27
2024-06-13,1,2026,2.0,18
2024-06-14,2,2024,1.575,66
2024-06-14,3,2024,2.0,66
2024-06-14,4,2024,2.3309,66
2024-06-14,1,2025,2.0,61
2024-06-14,2,2025,1.965,60
2024-06-14,3,2025,2.0,60
2024-06-14,4,2025,2.0,60
2024-06-14,1,2026,1.95,40
2024-06-17,2,2024,1.525,64
2024-06-17,3,2024,1.9935,64
2024-06-17,4,2024,2.3809,64
2024-06-17,1,2025,2.0,59
2024-06-17,2,2025,1.965,58
2024-06-17,3,2025,2.0,58
2024-06-17,4,2025,2.0,58
2024-06-17,1,2026,1.8,39
2024-06-18,2,2024,1.5,63
2024-06-18,3,2024,2.0,63
2024-06-18,4,2024,2.4,63
2024-06-18,1,2025,2.0,58
2024-06-18,2,2025,2.0,57
2024-06-18,3,2025,2.0,57
2024-06-18,4,2025,2.0,57
2024-06-18,1,2026,1.95,38
2024-06-19,2,2024,1.5,64
2024-06-19,3,2024,2.0,64
2024-06-19,4,2024,2.3309,64
2024-06-19,1,2025,2.0,60
2024-06-19,2,2025,2.0,59
2024-06-19,3,2025,2.0,59
2024-06-19,4,2025,2.0,59
2024-06-19,1,2026,2.0,39
2024-06-20,2,2024,1.535,64
2024-06-20,3,2024,2.0,64
2024-06-20,4,2024,2.4,64
2024-06-20,1,2025,2.0,58
2024-06-20,2,2025,2.0,57
2024-06-20,3,2025,2.0,57
2024-06-20,4,2025,2.0,57
2024-06-20,1,2026,1.9,37
2024-06-21,2,2024,1.69,50
2024-06-21,3,2024,2.0,49
2024-06-21,4,2024,2.3,49
2024-06-21,1,2025,2.0,43
2024-06-21,2,2025,2.0,42
2024-06-21,3,2025,2.0,42
2024-06-21,4,2025,2.0,42
2024-06-21,1,2026,2.0,32
2024-06-24,2,2024,1.7,47
2024-06-24,3,2024,1.9935,46
2024-06-24,4,2024,2.3,46
2024-06-24,1,2025,2.0,41
2024-06-24,2,2025,2.0,40
2024-06-24,3,2025,2.0,40
2024-06-24,4,2025,2.0,40
2024-06-24,1,2026,2.0,31
2024-06-25,2,2024,1.74,48
2024-06-25,3,2024,1.987,47
2024-06-25,4,2024,2.3,47
2024-06-25,1,2025,2.0,41
2024-06-25,2,2025,1.975,40
2024-06-25,3,2025,2.0,40
2024-06-25,4,2025,1.965,40
2024-06-25,1,2026,2.0,30
2024-06-26,2,2024,1.7,47
2024-06-26,3,2024,1.9735,46
2024-06-26,4,2024,2.3,46
2024-06-26,1,2025,2.0,39
2024-06-26,2,2025,1.875,38
2024-06-26,3,2025,1.9645,38
2024-06-26,4,2025,1.915,38
2024-06-26,1,2026,2.0,28
2024-06-27,2,2024,1.7,43
2024-06-27,3,2024,1.9,42
2024-06-27,4,2024,2.2535,42
2024-06-27,1,2025,2.0,37
2024-06-27,2,2025,1.875,36
2024-06-27,3,2025,1.9645,36
2024-06-27,4,2025,1.915,36
2024-06-27,1,2026,2.0,26
2024-06-28,2,2024,1.6,31
2024-06-28,3,2024,1.925,30
2024-06-28,4,2024,2.3,30
2024-06-28,1,2025,2.0,25
2024-06-28,2,2025,1.95,25
2024-06-28,3,2025,2.0,25
2024-06-28,4,2025,1.988,25
2024-06-28,1,2026,2.0,18
2024-07-01,2,2024,1.6,31
2024-07-01,3,2024,1.9935,30
2024-07-01,4,2024,2.3263,30
2024-07-01,1,2025,2.0,25
2024-07-01,2,2025,1.8,25
2024-07-01,3,2025,2.0,25
2024-07-01,4,2025,2.0,25
2024-07-01,1,2026,2.0,18
2024-07-02,2,2024,1.6,29
2024-07-02,3,2024,1.9685,28
2024-07-02,4,2024,2.35,28
2024-07-02,1,2025,2.0,24
2024-07-02,2,2025,1.8,24
2024-07-02,3,2025,2.0,24
2024-07-02,4,2025,2.0,24
2024-07-02,1,2026,2.0,18
2024-07-03,2,2024,1.6,29
2024-07-03,3,2024,1.925,28
2024-07-03,4,2024,2.3,28
2024-07-03,1,2025,2.0,25
2024-07-03,2,2025,1.8,25
2024-07-03,3,2025,2.0,25
2024-07-03,4,2025,2.0,25
2024-07-03,1,2026,2.0,18
2024-07-04,2,2024,1.8,29
2024-07-04,3,2024,1.9935,28
2024-07-04,4,2024,2.33,28
2024-07-04,1,2025,2.0,26
2024-07-04,2,2025,2.0,26
2024-07-04,3,2025,2.05,26
2024-07-04,4,2025,2.0,26
2024-07-04,1,2026,2.0,19
2024-07-05,2,2024,1.8,23
2024-07-05,3,2024,2.0762,22
2024-07-05,4,2024,2.2516,22
2024-07-05,1,2025,1.975,20
2024-07-05,2,2025,2.0,20
2024-07-05,3,2025,2.0,20
2024-07-05,4,2025,2.0,20
2024-07-05,1,2026,2.0,14
2024-07-08,2,2024,1.8,22
2024-07-08,3,2024,2.095,22
2024-07-08,4,2024,2.2516,22
2024-07-08,1,2025,2.0,19
2024-07-08,2,2025,2.0,19
2024-07-08,3,2025,2.0,19
2024-07-08,4,2025,2.0,19
2024-07-08,1,2026,2.0,13
2024-07-09,2,2024,1.8,23
2024-07-09,3,2024,2.09,23
2024-07-09,4,2024,2.2031,23
2024-07-09,1,2025,2.0,20
2024-07-09,2,2025,2.0,20
2024-07-09,3,2025,2.0,20
2024-07-09,4,2025,2.0,20
2024-07-09,1,2026,2.0,14
2024-07-10,2,2024,1.8,23
2024-07-10,3,2024,2.09,23
2024-07-10,4,2024,2.3,23
2024-07-10,1,2025,2.0,20
2024-07-10,2,2025,2.0,20
2024-07-10,3,2025,2.0307,20
2024-07-10,4,2025,2.0,20
2024-07-10,1,2026,2.0,15
2024-07-11,2,2024,1.7,24
2024-07-11,3,2024,2.0612,24
2024-07-11,4,2024,2.3,24
2024-07-11,1,2025,2.0,20
2024-07-11,2,2025,1.975,20
2024-07-11,3,2025,2.0,20
2024-07-11,4,2025,1.9978,20
2024-07-11,1,2026,1.995,14
2024-07-12,2,2024,1.6,26
2024-07-12,3,2024,2.0599,25
2024-07-12,4,2024,2.1518,25
2024-07-12,1,2025,2.0,20
2024-07-12,2,2025,1.975,20
2024-07-12,3,2025,1.95,20
2024-07-12,4,2025,1.8144,20
2024-07-12,1,2026,1.8,13
2024-07-15,2,2024,1.8,31
2024-07-15,3,2024,2.1,30
2024-07-15,4,2024,2.3,30
2024-07-15,1,2025,2.0,23
2024-07-15,2,2025,2.0,23
2024-07-15,3,2025,1.9,23
2024-07-15,4,2025,1.8288,23
2024-07-15,1,2026,1.9,17
2024-07-16,2,2024,1.8,33
2024-07-16,3,2024,2.1,32
2024-07-16,4,2024,2.3247,32
2024-07-16,1,2025,2.0,24
2024-07-16,2,2025,2.0,23
2024-07-16,3,2025,2.0,23
2024-07-16,4,2025,1.93,23
2024-07-16,1,2026,1.9,17
2024-07-17,2,2024,1.8,32
2024-07-17,3,2024,2.1,31
2024-07-17,4,2024,2.3,31
2024-07-17,1,2025,2.0,23
2024-07-17,2,2025,2.0,22
2024-07-17,3,2025,1.95,22
2024-07-17,4,2025,1.959,22
2024-07-17,1,2026,1.99,17
2024-07-18,2,2024,1.785,37
2024-07-18,3,2024,2.1,36
2024-07-18,4,2024,2.3247,36
2024-07-18,1,2025,1.9,29
2024-07-18,2,2025,2.1345,28
2024-07-18,3,2025,1.855,28
2024-07-18,4,2025,1.8794,28
2024-07-18,1,2026,1.945,22
2024-07-19,2,2024,1.8,63
2024-07-19,3,2024,2.1,63
2024-07-19,4,2024,2.4,63
2024-07-19,1,2025,2.0,54
2024-07-19,2,2025,1.97,53
2024-07-19,3,2025,1.9,53
2024-07-19,4,2025,1.8973,53
2024-07-19,1,2026,2.0,41
2024-07-22,2,2024,1.8,68
2024-07-22,3,2024,2.1,68
2024-07-22,4,2024,2.4,68
2024-07-22,1,2025,2.0,61
2024-07-22,2,2025,1.905,60
2024-07-22,3,2025,1.9,60
2024-07-22,4,2025,1.8115,60
2024-07-22,1,2026,2.0,46
2024-07-23,2,2024,1.8,66
2024-07-23,3,2024,2.1,66
2024-07-23,4,2024,2.4,66
2024-07-23,1,2025,2.0,60
2024-07-23,2,2025,1.905,60
2024-07-23,3,2025,1.9,60
2024-07-23,4,2025,1.8,60
2024-07-23,1,2026,2.0,46
2024-07-24,2,2024,1.8,67
2024-07-24,3,2024,2.1,67
2024-07-24,4,2024,2.4,67
2024-07-24,1,2025,2.0,61
2024-07-24,2,2025,1.91,61
2024-07-24,3,2025,1.9,61
2024-07-24,4,2025,1.8,61
2024-07-24,1,2026,2.0,46
2024-07-25,2,2024,1.9,65
2024-07-25,3,2024,2.1,65
2024-07-25,4,2024,2.3493,65
2024-07-25,1,2025,2.0,58
2024-07-25,2,2025,1.9,58
2024-07-25,3,2025,1.9,58
2024-07-25,4,2025,1.8,58
2024-07-25,1,2026,2.0,45
2024-07-26,2,2024,1.8,49
2024-07-26,3,2024,2.1,49
2024-07-26,4,2024,2.35,49
2024-07-26,1,2025,2.0,43
2024-07-26,2,2025,1.91,43
2024-07-26,3,2025,1.83,43
2024-07-26,4,2025,1.8,43
2024-07-26,1,2026,1.9,31
2024-07-29,2,2024,1.8,45
2024-07-29,3,2024,2.1,45
2024-07-29,4,2024,2.3435,45
2024-07-29,1,2025,2.0,39
2024-07-29,2,2025,1.91,39
2024-07-29,3,2025,1.9,39
2024-07-29,4,2025,1.8,39
2024-07-29,1,2026,1.9,26
2024-07-30,2,2024,1.835,44
2024-07-30,3,2024,2.1,44
2024-07-30,4,2024,2.3377,44
2024-07-30,1,2025,1.985,38
2024-07-30,2,2025,1.905,38
2024-07-30,3,2025,1.895,38
2024-07-30,4,2025,1.8,38
2024-07-30,1,2026,1.9,25
2024-07-31,2,2024,1.8,43
2024-07-31,3,2024,2.1,43
2024-07-31,4,2024,2.3319,43
2024-07-31,1,2025,1.97,37
2024-07-31,2,2025,1.9,37
2024-07-31,3,2025,1.89,37
2024-07-31,4,2025,1.8,37
2024-07-31,1,2026,1.9,25
2024-08-01,2,2024,1.8,40
2024-08-01,3,2024,2.0862,40
2024-08-01,4,2024,2.341,40
2024-08-01,1,2025,2.0,35
2024-08-01,2,2025,1.91,35
2024-08-01,3,2025,1.83,35
2024-08-01,4,2025,1.8,35
2024-08-01,1,2026,1.9,24
2024-08-02,2,2024,1.875,22
2024-08-02,3,2024,2.1,22
2024-08-02,4,2024,2.3497,22
2024-08-02,1,2025,2.0,20
2024-08-02,2,2025,2.0,20
2024-08-02,3,2025,2.0,20
2024-08-02,4,2025,2.0,20
2024-08-02,1,2026,1.995,14
2024-08-05,2,2024,1.975,20
2024-08-05,3,2024,2.1,20
2024-08-05,4,2024,2.3497,20
2024-08-05,1,2025,2.0,19
2024-08-05,2,2025,2.0,19
2024-08-05,3,2025,1.91,19
2024-08-05,4,2025,1.988,19
2024-08-05,1,2026,2.0,15
2024-08-06,2,2024,1.9,23
2024-08-06,3,2024,2.1,23
2024-08-06,4,2024,2.3493,23
2024-08-06,1,2025,2.0,21
2024-08-06,2,2025,2.0,21
2024-08-06,3,2025,2.0,21
2024-08-06,4,2025,2.0,21
2024-08-06,1,2026,2.0,16
2024-08-07,2,2024,1.85,22
2024-08-07,3,2024,2.1,22
2024-08-07,4,2024,2.3497,22
2024-08-07,1,2025,2.0,20
2024-08-07,2,2025,2.0,20
2024-08-07,3,2025,1.955,20
2024-08-07,4,2025,1.994,20
2024-08-07,1,2026,2.0,15
2024-08-08,2,2024,1.89,26
2024-08-08,3,2024,2.2,25
2024-08-08,4,2024,2.4,25
2024-08-08,1,2025,2.0,23
2024-08-08,2,2025,2.0,23
2024-08-08,3,2025,1.91,23
2024-08-08,4,2025,1.85,23
2024-08-08,1,2026,1.97,16
2024-08-09,2,2024,1.925,36
2024-08-09,3,2024,2.1,36
2024-08-09,4,2024,2.375,36
2024-08-09,1,2025,1.95,32
2024-08-09,2,2025,2.025,32
2024-08-09,3,2025,1.955,32
2024-08-09,4,2025,1.89,32
2024-08-09,1,2026,1.9,23
2024-08-12,2,2024,1.95,45
2024-08-12,3,2024,2.1,45
2024-08-12,4,2024,2.36,45
2024-08-12,1,2025,2.0,38
2024-08-12,2,2025,2.025,38
2024-08-12,3,2025,2.0,38
2024-08-12,4,2025,1.89,38
2024-08-12,1,2026,1.95,27
2024-08-13,2,2024,2.0,43
2024-08-13,3,2024,2.1,43
2024-08-13,4,2024,2.36,43
2024-08-13,1,2025,2.0,37
2024-08-13,2,2025,2.0,37
2024-08-13,3,2025,2.0,37
2024-08-13,4,2025,1.85,37
2024-08-13,1,2026,1.925,26
2024-08-14,2,2024,2.0,43
2024-08-14,3,2024,2.1,43
2024-08-14,4,2024,2.3518,43
2024-08-14,1,2025,2.0,37
2024-08-14,2,2025,2.0,37
2024-08-14,3,2025,2.0,37
2024-08-14,4,2025,1.85,37
2024-08-14,1,2026,1.9,25
2024-08-15,2,2024,2.0,41
2024-08-15,3,2024,2.1,41
2024-08-15,4,2024,2.3,41
2024-08-15,1,2025,2.0,34
2024-08-15,2,2025,2.0,34
2024-08-15,3,2025,2.0,34
2024-08-15,4,2025,1.89,34
2024-08-15,1,2026,1.9,23
2024-08-16,2,2024,2.2,39
2024-08-16,3,2024,2.25,38
2024-08-16,4,2024,2.395,38
2024-08-16,1,2025,2.0,30
2024-08-16,2,2025,2.0,30
2024-08-16,3,2025,2.0,30
2024-08-16,4,2025,1.8394,30
2024-08-16,1,2026,1.8503,20
2024-08-19,2,2024,2.45,41
2024-08-19,3,2024,2.4,40
2024-08-19,4,2024,2.42,40
2024-08-19,1,2025,1.95,34
2024-08-19,2,2025,1.805,34
2024-08-19,3,2025,1.97,34
2024-08-19,4,2025,1.9426,34
2024-08-19,1,2026,1.9,23
2024-08-20,2,2024,2.5,43
2024-08-20,3,2024,2.395,42
2024-08-20,4,2024,2.42,42
2024-08-20,1,2025,1.95,34
2024-08-20,2,2025,1.825,34
2024-08-20,3,2025,1.97,34
2024-08-20,4,2025,1.9426,34
2024-08-20,1,2026,1.9,23
2024-08-21,2,2024,2.5,46
2024-08-21,3,2024,2.4,45
2024-08-21,4,2024,2.4,45
2024-08-21,1,2025,1.9,37
2024-08-21,2,2025,1.8,37
2024-08-21,3,2025,1.94,37
2024-08-21,4,2025,1.9951,37
2024-08-21,1,2026,1.9,25
2024-08-22,2,2024,2.5,49
2024-08-22,3,2024,2.4,48
2024-08-22,4,2024,2.395,48
2024-08-22,1,2025,1.9,40
2024-08-22,2,2025,1.8,40
2024-08-22,3,2025,1.97,40
2024-08-22,4,2025,1.9426,40
2024-08-22,1,2026,1.9,27
2024-08-23,2,2024,2.57,69
2024-08-23,3,2024,2.5,69
2024-08-23,4,2024,2.44,69
2024-08-23,1,2025,2.0,60
2024-08-23,2,2025,1.8075,60
2024-08-23,3,2025,1.85,60
2024-08-23,4,2025,1.875,60
2024-08-23,1,2026,1.9,47
2024-08-26,2,2024,2.57,65
2024-08-26,3,2024,2.5,65
2024-08-26,4,2024,2.44,65
2024-08-26,1,2025,2.0,57
2024-08-26,2,2025,1.815,57
2024-08-26,3,2025,1.8,57
2024-08-26,4,2025,1.8459,57
2024-08-26,1,2026,1.9,45
2024-08-27,2,2024,2.55,64
2024-08-27,3,2024,2.5,64
2024-08-27,4,2024,2.441,64
2024-08-27,1,2025,2.0,57
2024-08-27,2,2025,1.8,57
2024-08-27,3,2025,1.8,57
2024-08-27,4,2025,1.8,57
2024-08-27,1,2026,1.9,46
2024-08-28,2,2024,2.5,63
2024-08-28,3,2024,2.5,63
2024-08-28,4,2024,2.5,63
2024-08-28,1,2025,2.0,56
2024-08-28,2,2025,1.9,56
2024-08-28,3,2025,1.815,56
2024-08-28,4,2025,1.8,56
2024-08-28,1,2026,1.9,45
2024-08-29,2,2024,2.57,59
2024-08-29,3,2024,2.5,59
2024-08-29,4,2024,2.5,59
2024-08-29,1,2025,2.0,52
2024-08-29,2,2025,1.9,52
2024-08-29,3,2025,1.815,52
2024-08-29,4,2025,1.8,52
2024-08-29,1,2026,1.9,42
2024-08-30,2,2024,2.5461,26
2024-08-30,3,2024,2.5,26
2024-08-30,4,2024,2.3,26
2024-08-30,1,2025,2.0,22
2024-08-30,2,2025,1.95,22
2024-08-30,3,2025,1.97,22
2024-08-30,4,2025,1.95,22
2024-08-30,1,2026,2.0,14
2024-09-02,2,2024,2.6,27
2024-09-02,3,2024,2.5,27
2024-09-02,4,2024,2.2,27
2024-09-02,1,2025,2.0,22
2024-09-02,2,2025,1.95,22
2024-09-02,3,2025,1.97,22
2024-09-02,4,2025,2.0,22
2024-09-02,1,2026,2.0,14
2024-09-03,3,2024,2.505,28
2024-09-03,4,2024,2.105,28
2024-09-03,1,2025,2.0,23
2024-09-03,2,2025,2.0,23
2024-09-03,3,2025,2.0,23
2024-09-03,4,2025,2.0,23
2024-09-03,1,2026,2.0,15
2024-09-04,3,2024,2.6,31
2024-09-04,4,2024,2.2,31
2024-09-04,1,2025,2.0,23
